Banks, Kate|The Bear in the Book|General Fiction / GF|2012-10Oct-2012|02
Wood, Audrey|It's Duffy Time!|General Fiction / GF|2012-10Oct-2012|03
Willems, Mo|Let's Go for a Drive!|General Fiction / GF|2012-10Oct-2012|03
Chadda, Sarwat|The Savage Fortress|Fantasy / F|2012-10Oct-2012|02
Ponti, James|Dead City|Action Adventure / AA|2012-10Oct-2012|03
Bennett, Christopher L.|Only Superhuman|Science Fiction / SF|2012-10Oct-2012|05
Hart, Ellen|Rest for the Wicked|Cozy Mystery / CZ|2012-10Oct-2012|03
Lin, Grace|Starry River of the Sky|Fantasy / F|2012-10Oct-2012|05
Arcos, Carrie|Out of Reach|General Fiction / GF|2012-10Oct-2012|02
Gladstone, Max|Three Parts Dead|Fantasy / F|2012-10Oct-2012|03
Sif, Birgitta|Oliver|General Fiction / GF|2012-10Oct-2012|03
Reedy, Trent|Stealing Air|Action Adventure / AA|2012-10Oct-2012|02
Flake, Sharon G.|Pinned|General Fiction / GF|2012-10Oct-2012|05
Shannon, David|Jangles|General Fiction / GF|2012-10Oct-2012|04
Rappaport, Doreen|Helen's Big World|General Fiction / GF|2012-10Oct-2012|05
Lehane, Dennis|Live by Night|Mystery / M|2012-10Oct-2012|04
Dean, Carolee|Forget Me Not|General Fiction / GF|2012-10Oct-2012|02
Oliver, Lauren|The Spindlers|Fantasy / F|2012-10Oct-2012|02
Scott, Mindi|Live Through This|General Fiction / GF|2012-10Oct-2012|03
Martin, Ann M.|Ten Good and Bad Things About My Life (So Far)|General Fiction / GF|2012-10Oct-2012|04
Helprin, Mark|In Sunlight and in Shadow|Historical / H|2012-10Oct-2012|05
Sloan, Robin|Mr. Penumbra's 24-Hour Bookstore|Literary / L|2012-10Oct-2012|04.5
Messenger, Shannon|Keeper of the Lost Cities|Fantasy / F|2012-10Oct-2012|04
Grant, Michael; Applegate, Katherine|Eve and Adam|Science Fiction / SF|2012-10Oct-2012|04
Doctorow, Cory|Pirate Cinema|Science Fiction / SF|2012-10Oct-2012|02
Howe, James|Otter and Odder|General Fiction / GF|2012-10Oct-2012|03
Burleigh, Robert|If You Spent a Day with Thoreau at Walden Pond|Historical / H|2012-10Oct-2012|03
Cooner, Donna|Skinny|General Fiction / GF|2012-10Oct-2012|04
Rodda, Emily|The Golden Door|Action Adventure / AA|2012-10Oct-2012|03
Frazee, Marla|Boot and Shoe|General Fiction / GF|2012-10Oct-2012|04
Barrett, Judi|Santa from Cincinnati|General Fiction / GF|2012-10Oct-2012|04
Smith, Alexander McCall|The Uncommon Appeal of Clouds|Mystery / M|2012-10Oct-2012|05
Griffin, Adele|All You Never Wanted|General Fiction / GF|2012-10Oct-2012|03
Kelly, Mark|Mousetronaut|General Fiction / GF|2012-10Oct-2012|04
Waters, Daniel|Break My Heart 1,000 Times|General Fiction / GF|2012-10Oct-2012|03.5
Kuhn, William|Mrs. Queen Takes the Train|General Fiction / GF|2012-10Oct-2012|05
Gordon, Domenica More|Archie|General Fiction / GF|2012-10Oct-2012|03
Spinelli, Eileen|Cold Snap|General Fiction / GF|2012-10Oct-2012|03
Latham, Irene|Don't Feed the Boy|General Fiction / GF|2012-10Oct-2012|02
Villalobos, Juan Pablo|Down the Rabbit Hole|Literary / L|2012-10Oct-2012|05
Hunter, C.C.|Whispers at Moonrise|Fantasy / F|2012-10Oct-2012|04.5
McElhatton, Heather|Jennifer Johnson Is Sick of Being Married|General Fiction / GF|2012-10Oct-2012|05
Camden, Elizabeth|Against the Tide|Historical / H|2012-10Oct-2012|04.5
Tallis, Frank|Death and the Maiden|Historical Mystery / HM|2012-10Oct-2012|05
McNees, Kelly O'Connor|In Need of a Good Wife|Historical / H|2012-10Oct-2012|05
DeBorde, Rob|Portlandtown|Horror / HORR|2012-10Oct-2012|05
Bein, Steve|Daughter of the Sword|Urban Fantasy / UF|2012-10Oct-2012|04
Hendee, Barb|Ghosts of Memories|Fantasy / F|2012-10Oct-2012|04.5
Griffin, Paul|Burning Blue|General Fiction / GF|2012-10Oct-2012|04
Attenberg, Jami|The Middlesteins|Literary / L|2012-10Oct-2012|05
Stevens, Janet; Crummel, Susan Stevens|Find a Cow Now!|General Fiction / GF|2012-10Oct-2012|04
Saltzberg, Barney|Andrew Drew and Drew|General Fiction / GF|2012-10Oct-2012|03
Mull, Brandon|Pingo and the Playground Bully|General Fiction / GF|2012-10Oct-2012|00
Banks, Iain M.|The Hydrogen Sonata|Science Fiction / SF|2012-10Oct-2012|04
Edwards, Ruth Dudley|Killing the Emperors|Amateur Sleuth / AS|2012-10Oct-2012|05
Lovell, Patty|Have Fun, Molly Lou Melon|General Fiction / GF|2012-10Oct-2012|03.5
Barnhill, Kelly|Iron Hearted Violet|Fantasy / F|2012-10Oct-2012|04
Grisham, John|The Racketeer|Suspense / S|2012-10Oct-2012|04
Lianke, Yan|Lenin's Kisses|Literary / L|2012-10Oct-2012|05
Mull, Brandon|The Arcade Catastrophe|Fantasy / F|2012-10Oct-2012|00
Rosenheim, Andrew|Fear Itself|Thriller / T|2012-10Oct-2012|05
Sharratt, Mary|Illuminations|Historical / H|2012-10Oct-2012|04
Peacock, Carol Antoinette|Red Thread Sisters|General Fiction / GF|2012-10Oct-2012|03
Fyleman, Rose|Mice|General Fiction / GF|2012-10Oct-2012|04
Henderson, Dee|Full Disclosure|General Fiction / GF|2012-10Oct-2012|04.5
Yolen, Jane|Waking Dragons|General Fiction / GF|2012-10Oct-2012|02
O'Connor, Sheila|Keeping Safe the Stars|General Fiction / GF|2012-10Oct-2012|03
Luckhurst, Matthew|Paul Bunyan and Babe the Blue Ox: The Great Pancake Adventure|General Fiction / GF|2012-10Oct-2012|03
Butler, Robert Olen|The Hot Country|Suspense / S|2012-10Oct-2012|05
Schrefer, Eliot|Endangered|Action Adventure / AA|2012-10Oct-2012|04
Gidwitz, Adam|In a Glass Grimmly|Action Adventure / AA|2012-10Oct-2012|04
Van Dusen, Chris|If I Built a House|General Fiction / GF|2012-10Oct-2012|04.5
Collins, Brandilyn|Double Blind|Suspense / S|2012-10Oct-2012|03.5
Rhyne, Teresa|The Dog Lived (and So Will I)|General Fiction / GF|2012-10Oct-2012|05
Alexander, Tamera|To Whisper Her Name|Historical / H|2012-10Oct-2012|04.5
DuPree, Kia|Shattered|General Fiction / GF|2012-10Oct-2012|05
Wiprud, Brian|The Clause|Thriller / T|2012-10Oct-2012|04
Cronn-Mills, Kirstin|Beautiful Music for Ugly Children|General Fiction / GF|2012-10Oct-2012|04
Jones, Eddie|The Dead Man's Hand|Horror / HORR|2012-10Oct-2012|03
Rowling, J.K.|The Casual Vacancy|General Fiction / GF|2012-10Oct-2012|03.5
Sewell, Earl|Way Too Much Drama|General Fiction / GF|2012-10Oct-2012|05
Rohmann, Eric|A Kitten Tale|General Fiction / GF|2012-10Oct-2012|03
Kingsbury, Karen|The Bridge|General Fiction / GF|2012-10Oct-2012|04
French, Jackie|Christmas Wombat|General Fiction / GF|2012-10Oct-2012|04
Sherer, Michael W.|Night Blind|Thriller / T|2012-10Oct-2012|00
Levy, Deborah|Swimming Home|General Fiction / GF|2012-10Oct-2012|05
Reinhart, Matthew|Star Wars: A Galactic Pop-Up Adventure|Space Opera / SO|2012-10Oct-2012|03
Thompson, Emma|The Further Tale of Peter Rabbit|Action Adventure / AA|2012-10Oct-2012|05
Dragonwagon, Crescent|All the Awake Animals Are Almost Asleep|General Fiction / GF|2012-10Oct-2012|04
Walton, Rick|I Need My Own Country!|General Fiction / GF|2012-10Oct-2012|03
Quigley, Nicole|Like Moonlight at Low Tide|General Fiction / GF|2012-10Oct-2012|02
Shapiro, B.A.|The Art Forger|Historical / H|2012-10Oct-2012|03.5
Haus, Jean|In the Band|General Fiction / GF|2012-10Oct-2012|04.5
Ware, Chris|Building Stories|Literary / L|2012-10Oct-2012|05
Burns, Charles|The Hive|Fantasy / F|2012-10Oct-2012|05
Parrish, Christa|The Air We Breathe|General Fiction / GF|2012-11Nov-2012|04.5
Gier, Kerstin|Sapphire Blue|Fantasy / F|2012-11Nov-2012|04
Hansen, Ron|She Loves Me Not|Literary / L|2012-11Nov-2012|05
Cushman, Karen|Will Sparrow's Road|Historical / H|2012-11Nov-2012|04
Obed, Ellen Bryan|Twelve Kinds of Ice|General Fiction / GF|2012-11Nov-2012|04
Merchant, Natalie|Leave Your Sleep|General Fiction / GF|2012-11Nov-2012|04
Warner, Penny|The Haunted Lighthouse|Mystery / M|2012-11Nov-2012|02.5
Kelly, Jacqueline|Return to the Willows|General Fiction / GF|2012-11Nov-2012|04
Taylor, Laini|Days of Blood and Starlight|Fantasy / F|2012-11Nov-2012|05
Cordell, Matthew|hello! hello!|General Fiction / GF|2012-11Nov-2012|04
Hunt, Andrew|City of Saints|Police/Detective/Law Enforcement / PD|2012-11Nov-2012|04
Fukui, Isamu|Truancy City|General Fiction / GF|2012-11Nov-2012|02
Thompson, Lauren|The Forgiveness Garden|General Fiction / GF|2012-11Nov-2012|03
Yoon, Salina|Penguin and Pinecone|General Fiction / GF|2012-11Nov-2012|03
Runton, Andy|Owly & Wormy, Bright Lights and Starry Nights|General Fiction / GF|2012-11Nov-2012|05
Young, Moira|Rebel Heart|Science Fiction / SF|2012-11Nov-2012|03.5
Jeter, K.W.|Death's Apprentice|Fantasy / F|2012-11Nov-2012|05
Fisher, Sharon Lynn|Ghost Planet|Science Fiction / SF|2012-11Nov-2012|04
Griffin, Kate|Stray Souls|Action Adventure / AA|2012-11Nov-2012|04
Keilson, Hans|Life Goes On|Literary / L|2012-11Nov-2012|05
Howard, Chris|Rootless|Action Adventure / AA|2012-11Nov-2012|03
Donoghue, Emma|Astray|General Fiction / GF|2012-11Nov-2012|05
Harmon, Michael|Under the Bridge|Suspense / S|2012-11Nov-2012|05
Deutsch, Barry|How Mirka Met a Meteorite|Fantasy / F|2012-11Nov-2012|04
Hill, Susan|A Question of Identity|Police/Detective/Law Enforcement / PD|2012-11Nov-2012|04.5
DePaola, Tomie|Birds of Bethlehem|General Fiction / GF|2012-11Nov-2012|04
Kimmel, Elizabeth Cody|Legend of the Ghost Dog|General Fiction / GF|2012-11Nov-2012|03
Lancaster, Mike|The Future We Left Behind|Action Adventure / AA|2012-11Nov-2012|02
Kinney, Jeff|The Third Wheel|General Fiction / GF|2012-11Nov-2012|03
Ross, Gary|Bartholomew Biddle and the Very Big Wind|General Fiction / GF|2012-11Nov-2012|02
Berger, Carin|A Perfect Day|General Fiction / GF|2012-11Nov-2012|02
Finch, Charles|A Death in the Small Hours|Historical Mystery / HM|2012-11Nov-2012|05
McEwan, Ian|Sweet Tooth|Espionage / E|2012-11Nov-2012|04.5
Kingsolver, Barbara|Flight Behavior|General Fiction / GF|2012-11Nov-2012|05
Park, David|The Light of Amsterdam|General Fiction / GF|2012-11Nov-2012|00
Greaves, C. Joseph|Hard Twisted|General Fiction / GF|2012-11Nov-2012|05
Colucci, A.J.|The Colony|Thriller / T|2012-11Nov-2012|05
Church, James|A Drop of Chinese Blood|Mystery / M|2012-11Nov-2012|04
Lackey, Mercedes; Mallory, James|Crown of Vengeance|Fantasy / F|2012-11Nov-2012|04.5
Munro, Alice|Dear Life: Stories|Literary / L|2012-11Nov-2012|05
Wells, Rosemary|Max and Ruby's Treasure Hunt|General Fiction / GF|2012-11Nov-2012|02
Cole, Henry|Unspoken|General Fiction / GF|2012-11Nov-2012|04
Larson, R.J.|Judge|Fantasy / F|2012-11Nov-2012|04
Cogburn, Brett|Panhandle|Western / W|2012-11Nov-2012|00
Fay, Juliette|The Shortest Way Home|General Fiction / GF|2012-11Nov-2012|05
Turano, Jen|A Change of Fortune|Historical / H|2012-11Nov-2012|04.5
Riley, Lucinda|The Girl on the Cliff|Historical / H|2012-11Nov-2012|03.5
Gremillon, Helene|The Confidant|General Fiction / GF|2012-11Nov-2012|05
Stengl, Anne Elisabeth|Starflower|Epic Fantasy / EF|2012-11Nov-2012|04
Abercrombie, Joe|Red Country|Epic Fantasy / EF|2012-11Nov-2012|03
Bujold, Lois McMaster|Captain Vorpatril's Alliance|Space Opera / SO|2012-11Nov-2012|04.5
Bowen, Rhys|The Twelve Clues of Christmas|Historical Mystery / HM|2012-11Nov-2012|04.5
Maron, Margaret|The Buzzard Table|Police/Detective/Law Enforcement / PD|2012-11Nov-2012|04
Schreiber, Joe|Perry's Killer Playlist|Action Adventure / AA|2012-11Nov-2012|03
John, Antony|Elemental|Action Adventure / AA|2012-11Nov-2012|02
Toibin, Colm|The Testament of Mary|General Fiction / GF|2012-11Nov-2012|04
Millet, Lydia|Magnificence|Literary / L|2012-11Nov-2012|05
Hammett, Dashiell|Return of the Thin Man|Mystery / M|2012-11Nov-2012|04.5
Klavan, Andrew|If We Survive|Action Adventure / AA|2012-11Nov-2012|04
Casey, Donis|Wrong Hill to Die On|Historical Mystery / HM|2012-11Nov-2012|04.5
McGrath, M.J.|The Boy in the Snow|Mystery / M|2012-11Nov-2012|05
Shinn, Sharon|Still Life with Shapeshifter|Fantasy / F|2012-11Nov-2012|04
Monk, Devon|Magic for a Price|Urban Fantasy / UF|2012-11Nov-2012|05
Hatcher, Robin Lee|Betrayal|Historical / H|2012-11Nov-2012|03.5
Gynther, Dana|Crossing on the Paris|General Fiction / GF|2012-11Nov-2012|03
Scott, A.D.|Beneath the Abbey Wall|Thriller / T|2012-11Nov-2012|05
Huber, Anna Lee|The Anatomist's Wife|Historical Mystery / HM|2012-11Nov-2012|04.5
Springer, Nancy|Dark Lie|Suspense / S|2012-11Nov-2012|05
Thomas, Janis|Something New|General Fiction / GF|2012-11Nov-2012|05
Underdahl, S.T.|No Man's Land|General Fiction / GF|2012-11Nov-2012|01
Rubart, James L.|Soul's Gate|General Fiction / GF|2012-11Nov-2012|05
Jeffers, Oliver|This Moose Belongs to Me|General Fiction / GF|2012-11Nov-2012|03
Kress, Nancy|Flash Point|Action Adventure / AA|2012-11Nov-2012|05
Le Guin, Ursula K.|The Unreal and the Real: Selected Stories Volume One: Where on Earth|General Fiction / GF|2012-11Nov-2012|05
Strauss, Victoria|Passion Blue|General Fiction / GF|2012-11Nov-2012|03
Connolly, John|Wrath of Angels|Private Investigator / PI|2012-11Nov-2012|04.5
Roorbach, Bill|Life Among Giants|Mystery / M|2012-11Nov-2012|04
Miller, Ashley Edward; Stentz, Zack|Colin Fischer|General Fiction / GF|2012-11Nov-2012|04
Otto, Whitney|Eight Girls Taking Pictures|General Fiction / GF|2012-11Nov-2012|05
Lester, Alison|Noni the Pony|General Fiction / GF|2012-11Nov-2012|02
Jay, Alison|Christmastime|General Fiction / GF|2012-11Nov-2012|04
Ellison, J.T.|Edge of Black|Police/Detective/Law Enforcement / PD|2012-11Nov-2012|04
Brown, Don|Fire of the Raging Dragon|Thriller / T|2012-11Nov-2012|05
Stephens, S.C.|Thoughtless|General Fiction / GF|2012-11Nov-2012|03.5
Babcock, Richard|Are You Happy Now?|Literary / L|2012-11Nov-2012|00
Goldsborough, Robert|Archie Meets Nero Wolfe|Mystery / M|2012-11Nov-2012|04.5
Pullman, Philip|Fairy Tales from the Brothers Grimm|Fantasy / F|2012-11Nov-2012|05
Ahlberg, Allan|The Goldilocks Variations|General Fiction / GF|2012-11Nov-2012|04
Matteson, George; Ursone, Adele|The Christmas Tugboat: How the Rockefeller Center Christmas Tree Came to New York City|General Fiction / GF|2012-11Nov-2012|04
Shearman, Robert|Remember Why You Fear Me: The Best Dark Fiction of Robert Shearman|Horror / HORR|2012-11Nov-2012|05
Gallier, Laura|The Delusion|Suspense / S|2012-11Nov-2012|03
Regan, Lisa|Finding Claire Fletcher|Police/Detective/Law Enforcement / PD|2012-11Nov-2012|05
Wells, Rosemary|Through the Hidden Door|General Fiction / GF|2012-11Nov-2012|04
McFarlane, Mhairi|You Had Me At Hello|General Fiction / GF|2012-11Nov-2012|04
Brown, Nancy Marie|Song of the Vikings|Fantasy / F|2012-11Nov-2012|05
DiSilverio, Laura|Swift Run|Mystery / M|2012-12Dec-2012|04.5
Iles, Greg|The Bone Tree|Thriller / T|2012-12Dec-2012|03.5
Matalon, Ronit|The Sound of Our Steps|Literary / L|2012-12Dec-2012|05
Rajaniemi, Hannu|The Fractal Prince|Science Fiction / SF|2012-12Dec-2012|04
Trasandes, Monica|Broken Like This|Literary / L|2012-12Dec-2012|00
Nassise, Joseph|King of the Dead|Urban Fantasy / UF|2012-12Dec-2012|05
Ochse, Weston|SEAL Team 666|Action Adventure / AA|2012-12Dec-2012|04.5
Dahl, K.O.|Lethal Investments|Police/Detective/Law Enforcement / PD|2012-12Dec-2012|05
Wilson, F. Paul|Cold City|Police/Detective/Law Enforcement / PD|2012-12Dec-2012|05
Sington, Philip|The Valley of Unknowing|Literary / L|2012-12Dec-2012|05
Royal, Priscilla|Sanctity of Hate|Historical Mystery / HM|2012-12Dec-2012|05
Kovacs, Ed|Good Junk|Private Investigator / PI|2012-12Dec-2012|05
Turtledove, Harry|All Fall Down|Fantasy / F|2012-12Dec-2012|04.5
Buzo, Laura|Love and Other Perishable Items|General Fiction / GF|2012-12Dec-2012|04
Connelly, Michael|The Black Box|Police/Detective/Law Enforcement / PD|2012-12Dec-2012|04.5
Herbert, James|Ash|Horror / HORR|2012-12Dec-2012|05
Dunn, Carola|The Valley of the Shadow|Mystery / M|2012-12Dec-2012|04.5
Saunders, Kate|Magicalamity|General Fiction / GF|2012-12Dec-2012|03
Hinger, Charlotte|Hidden Heritage|Mystery / M|2012-12Dec-2012|05
Couloumbis, Audrey|Not Exactly a Love Story|General Fiction / GF|2012-12Dec-2012|04
Ewan, Chris|Safe House|Mystery / M|2012-12Dec-2012|04
Vine, Barbara|The Child's Child|General Fiction / GF|2012-12Dec-2012|05
Zouroudi, Anne|The Doctor of Thessaly|Mystery / M|2012-12Dec-2012|04.5
May, Stephen|Life! Death! Prizes!|Literary / L|2012-12Dec-2012|04.5
Andrews, Ilona|Steel's Edge|Urban Fantasy / UF|2012-12Dec-2012|04
Blake, Stephanie J.|The Marble Queen|General Fiction / GF|2012-12Dec-2012|03
Sperring, Mark|The Shape of My Heart|General Fiction / GF|2012-12Dec-2012|03
Lyons, Kelly Starling|Tea Cakes for Tosh|General Fiction / GF|2012-12Dec-2012|03
Staake, Bob|Look! Another Book!|General Fiction / GF|2012-12Dec-2012|03
Bracken, Alexandra|The Darkest Minds|Science Fiction / SF|2012-12Dec-2012|04.5
Rhodes, Morgan|Falling Kingdoms|Epic Fantasy / EF|2012-12Dec-2012|04
Nickson, Chris|Come the Fear|Historical Mystery / HM|2012-12Dec-2012|05
Ferber, Brenda A.|The Yuckiest, Stinkiest, Best Valentine Ever|General Fiction / GF|2012-12Dec-2012|02
Faulks, Sebastian|A Possible Life|General Fiction / GF|2012-12Dec-2012|05
Patterson, James; Grabenstein, Chris|I Funny|General Fiction / GF|2012-12Dec-2012|02.5
Watson, Tom|Stick Dog|General Fiction / GF|2012-12Dec-2012|03
Koch, Gini|Alien vs. Alien|Science Fiction / SF|2012-12Dec-2012|04.5
Wiseman, Ellen Marie|The Plum Tree|General Fiction / GF|2012-12Dec-2012|05
McCranie, Stephen|Belly Flop!|General Fiction / GF|2012-12Dec-2012|05
Holt, Anne|Blessed Are Those Who Thirst|Police/Detective/Law Enforcement / PD|2012-12Dec-2012|05
Blackwell, Juliet|Murder on the House|Cozy Mystery / CZ|2012-12Dec-2012|04.5
Trumble, Janet|Where You Are|General Fiction / GF|2012-12Dec-2012|04
Harris, Tessa|The Dead Shall Not Rest|Historical Mystery / HM|2012-12Dec-2012|05
McKay, Emily|The Farm|Fantasy / F|2012-12Dec-2012|03.5
Patton, Brett|Mecha Rogue|Science Fiction / SF|2012-12Dec-2012|05
Magnin, Joyce|Cake|General Fiction / GF|2012-12Dec-2012|02
Miller, Maryann|Stalking Season|Mystery / M|2012-12Dec-2012|05
Brooks, Bill|Frontier Justice|Historical / H|2012-12Dec-2012|05
Butcher, Jim|Cold Days|Urban Fantasy / UF|2012-12Dec-2012|04.5
Miller, Jeff|The Bubble Gum Thief|Mystery / M|2012-12Dec-2012|05
Saramago, Jose|Raised from the Ground|Literary / L|2012-12Dec-2012|05
Marshall, Helen|Hair Side, Flesh Side|Fantasy / F|2012-12Dec-2012|05
Mac, Carrie|The Opposite of Tidy|General Fiction / GF|2012-12Dec-2012|05
Rael, Elsa Okon|When Zaydeh Danced on Eldridge Street|General Fiction / GF|2012-12Dec-2012|00
Clark, Mary Jane|Footprints in the Sand|Police/Detective/Law Enforcement / PD|2013-01Jan-2013|04.5
Armstrong, Lori|Merciless|Mystery / M|2013-01Jan-2013|03.5
Mathis, Ayana|The Twelve Tribes of Hattie|Literary / L|2013-01Jan-2013|05
Kurtz, Chris|The Adventures of a South Pole Pig|General Fiction / GF|2013-01Jan-2013|05
Halliday, Ayun; Hoppe, Paul|Peanut|General Fiction / GF|2013-01Jan-2013|04
Pilkey, Dav|Captain Underpants and the Revolting Revenge of the Radioactive Robo-Boxers|Action Adventure / AA|2013-01Jan-2013|03
Zahn, Timothy|Scoundrels|Space Opera / SO|2013-01Jan-2013|05
Garey, Juliann|Too Bright to Hear Too Loud to See|Suspense / S|2013-01Jan-2013|05
Jordan, Robert|A Memory of Light|Epic Fantasy / EF|2013-01Jan-2013|05
Neville, Stuart|Ratlines|Mystery / M|2013-01Jan-2013|05
Bond, Larry; DeFelice, Jim|Blood of War|Action Adventure / AA|2013-01Jan-2013|04.5
Heilbroner, Joan|A Pet Named Sneaker|General Fiction / GF|2013-01Jan-2013|04
Magson, Adrian|Retribution|Thriller / T|2013-01Jan-2013|05
Modesitt, L.E., Jr.|Imager's Battalion|Fantasy / F|2013-01Jan-2013|04
Wyeth, Sharon Dennis|The Granddaughter Necklace|General Fiction / GF|2013-01Jan-2013|03
Spinelli, Jerry|Hokey Pokey|General Fiction / GF|2013-01Jan-2013|02
Ellis, Warren|Gun Machine|Suspense / S|2013-01Jan-2013|05
Aronson, Louise|A History of the Present Illness: Stories|General Fiction / GF|2013-01Jan-2013|03.5
Rollins, James; Cantrell, Rebecca|The Blood Gospel|Thriller / T|2013-01Jan-2013|04
Savage, J. Scott|Zombie Kid|Action Adventure / AA|2013-01Jan-2013|03
O'Donnell, Lisa|The Death of Bees|Literary / L|2013-01Jan-2013|04
Boyne, John|The Terrible Thing that Happened to Barnaby Brocket|Action Adventure / AA|2013-01Jan-2013|03
Neuhaus, Nele|Snow White Must Die|Police/Detective/Law Enforcement / PD|2013-01Jan-2013|05
Hicks, Betty|The Worm Whisperer|General Fiction / GF|2013-01Jan-2013|04
Cooney, Caroline B.|Janie Face to Face|Suspense / S|2013-01Jan-2013|03.5
Chronicle Books|Open This Little Book|/ ZDEL|2013-01Jan-2013|04
Kelly, Jim|Nightrise|Amateur Sleuth / AS|2013-01Jan-2013|05
Bruel, Nick|Bad Kitty School Daze|General Fiction / GF|2013-01Jan-2013|02
Gaiman, Neil|Chu's Day|General Fiction / GF|2013-01Jan-2013|03
Plame, Valerie; Lovett, Sarah|Blowback|Espionage / E|2013-01Jan-2013|04
Laban, Elizabeth|The Tragedy Paper|General Fiction / GF|2013-01Jan-2013|03
Shields, Kieran|A Study in Revenge|Historical Mystery / HM|2013-01Jan-2013|05
Rosenblum, Gregg|Revolution 19|Science Fiction / SF|2013-01Jan-2013|02
Milchman, Jenny|Cover of Snow|Thriller / T|2013-01Jan-2013|04
Paulsen, Gary|Road Trip|General Fiction / GF|2013-01Jan-2013|03
