"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorLowerJaccard record1Value","[0] BookTitleComparatorLowerJaccard record2Value","[0] BookTitleComparatorLowerJaccard record1PreprocessedValue","[0] BookTitleComparatorLowerJaccard record2PreprocessedValue","[0] BookTitleComparatorLowerJaccard similarity","[0] BookTitleComparatorLowerJaccard postproccesedSimilarity","[1] BookAuthorComparatorLowerJaccard record1Value","[1] BookAuthorComparatorLowerJaccard record2Value","[1] BookAuthorComparatorLowerJaccard record1PreprocessedValue","[1] BookAuthorComparatorLowerJaccard record2PreprocessedValue","[1] BookAuthorComparatorLowerJaccard similarity","[1] BookAuthorComparatorLowerJaccard postproccesedSimilarity","[2] BookReleaseDateComparatorWeightedDateSimilarity record1Value","[2] BookReleaseDateComparatorWeightedDateSimilarity record2Value","[2] BookReleaseDateComparatorWeightedDateSimilarity record1PreprocessedValue","[2] BookReleaseDateComparatorWeightedDateSimilarity record2PreprocessedValue","[2] BookReleaseDateComparatorWeightedDateSimilarity similarity","[2] BookReleaseDateComparatorWeightedDateSimilarity postproccesedSimilarity"
"LinearCombinationMatchingRule","wiki_3162","bbe_22353","0.09999999999999999",,"A Year of Prophesying","A Year of Biblical Womanhood: How a Liberated Woman Found Herself Sitting on Her Roof, Covering Her Head, and Calling Her Husband 'master'","a year of prophesying","a year of biblical womanhood: how a liberated woman found herself sitting on her roof, covering her head, and calling her husband 'master'","0.14285714285714285","0.14285714285714285","A Year of Prophesying_H. G. Wells","A Year of Biblical Womanhood: How a Liberated Woman Found Herself Sitting on Her Roof, Covering Her Head, and Calling Her Husband 'master'_Rachel Held Evans","A Year of Prophesying_H. G. Wells","A Year of Biblical Womanhood: How a Liberated Woman Found Herself Sitting on Her Roof, Covering Her Head, and Calling Her Husband 'master'_Rachel Held Evans","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5992","bbe_10596","0.0",,"Shorefall","Shug","shorefall","shug","0.0","0.0","Shorefall_Robert Jackson Bennett","Shug_Jenny Han","Shorefall_Robert Jackson Bennett","Shug_Jenny Han","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_11700","bbe_38571","0.2333333333333333",,"The God of the Razor","Thor: God of Thunder, Volume 1: The God Butcher","the god of the razor","thor: god of thunder, volume 1: the god butcher","0.3333333333333333","0.3333333333333333","The God of the Razor_Joe R. Lansdale","Thor: God of Thunder, Volume 1: The God Butcher_Jason Aaron","The God of the Razor_Joe R. Lansdale","Thor: God of Thunder, Volume 1: The God Butcher_Jason Aaron","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8017","bbe_137","NaN",,"Lonesome Dove","Lonesome Dove","lonesome dove","lonesome dove","1.0","1.0","Lonesome Dove_Larry McMurtry","Lonesome Dove_Larry McMurtry","Lonesome Dove_Larry McMurtry","Lonesome Dove_Larry McMurtry","1.0","1.0",,,,,,
"LinearCombinationMatchingRule","wiki_10632","bbe_33376","0.42",,"The Curse of Yig","The Curse of the Wendigo","the curse of yig","the curse of the wendigo","0.6","0.6","The Curse of Yig_Zealia Bishop","The Curse of the Wendigo_Rick Yancey","The Curse of Yig_Zealia Bishop","The Curse of the Wendigo_Rick Yancey","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_11106","bbe_31858","0.09999999999999999",,"The Day of the Triffids","The Dance of Life: Weaving Sorrows and Blessings Into One Joyful Step","the day of the triffids","the dance of life: weaving sorrows and blessings into one joyful step","0.14285714285714285","0.14285714285714285","The Day of the Triffids_John Wyndham","The Dance of Life: Weaving Sorrows and Blessings Into One Joyful Step_Henri J.M. Nouwen","The Day of the Triffids_John Wyndham","The Dance of Life: Weaving Sorrows and Blessings Into One Joyful Step_Henri J.M. Nouwen","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8158","bbe_18837","0.0",,"Ealdwood","Eastwood","ealdwood","eastwood","0.0","0.0","Ealdwood_C. J. Cherryh","Eastwood_Dorothy Dunbar","Ealdwood_C. J. Cherryh","Eastwood_Dorothy Dunbar","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1274","bbe_7942","0.0",,"Lenin","Legacy","lenin","legacy","0.0","0.0","Lenin_Robert Service","Legacy_C.J. Daugherty","Lenin_Robert Service","Legacy_C.J. Daugherty","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8909","bbe_40217","0.42",,"The Fall of Chronopolis","The Fall of Baghdad","the fall of chronopolis","the fall of baghdad","0.6","0.6","The Fall of Chronopolis_Barrington J. Bayley","The Fall of Baghdad_Jon Lee Anderson","The Fall of Chronopolis_Barrington J. Bayley","The Fall of Baghdad_Jon Lee Anderson","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8770","bbe_40612","0.0",,"Magic","Mawsua","magic","mawsua","0.0","0.0","Magic_William Goldman","Mawsua_Darussalam","Magic_William Goldman","Mawsua_Darussalam","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_2876","bbe_33151","0.0",,"Swindle","Swarm","swindle","swarm","0.0","0.0","Swindle_Gordon Korman","Swarm_B.V. Larson","Swindle_Gordon Korman","Swarm_B.V. Larson","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_9212","bbe_48028","NaN",,"Lullaby","Lucas","lullaby","lucas","0.0","0.0","Lullaby_Ace Atkins","Lucas_D.B. Reynolds","Lullaby_Ace Atkins","Lucas_D.B. Reynolds","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_9996","bbe_4951","0.0",,"Equoid","Equus","equoid","equus","0.0","0.0","Equoid_Charles Stross","Equus_Peter Shaffer","Equoid_Charles Stross","Equus_Peter Shaffer","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_3010","bbe_46785","0.0",,"Reunion","Rewind","reunion","rewind","0.0","0.0","Reunion_Fred Uhlman","Rewind_Terry England","Reunion_Fred Uhlman","Rewind_Terry England","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7851","bbe_51015","0.05384615384615385",,"The World That Couldn't Be","The Worst Things In Life Are Also Free","the world that couldn't be","the worst things in life are also free","0.07692307692307693","0.07692307692307693","The World That Couldn't Be_Richard Matheson","The Worst Things In Life Are Also Free_Jim Benton","The World That Couldn't Be_Richard Matheson","The Worst Things In Life Are Also Free_Jim Benton","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_3304","bbe_23680","0.0",,"Heartbeat","Helena","heartbeat","helena","0.0","0.0","Heartbeat_Danielle Steel","Helena_Machado de Assis","Heartbeat_Danielle Steel","Helena_Machado de Assis","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10636","bbe_21629","0.175",,"Conan and the Sorcerer","Cosmopolitanism and the Geographies of Freedom","conan and the sorcerer","cosmopolitanism and the geographies of freedom","0.25","0.25","Conan and the Sorcerer_Andrew J. Offutt","Cosmopolitanism and the Geographies of Freedom_David Harvey","Conan and the Sorcerer_Andrew J. Offutt","Cosmopolitanism and the Geographies of Freedom_David Harvey","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_391","bbe_16233","0.2333333333333333",,"The Lamp of God","The Lady of Shalott","the lamp of god","the lady of shalott","0.3333333333333333","0.3333333333333333","The Lamp of God_Ellery Queen","The Lady of Shalott_Alfred Tennyson","The Lamp of God_Ellery Queen","The Lady of Shalott_Alfred Tennyson","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8108","bbe_49495","0.15555555555555553",,"The Memory of Whiteness","The Melancholy of Haruhi Suzumiya, Vol. 7","the memory of whiteness","the melancholy of haruhi suzumiya, vol. 7","0.2222222222222222","0.2222222222222222","The Memory of Whiteness_Kim Stanley Robinson","The Melancholy of Haruhi Suzumiya, Vol. 7_Nagaru Tanigawa","The Memory of Whiteness_Kim Stanley Robinson","The Melancholy of Haruhi Suzumiya, Vol. 7_Nagaru Tanigawa","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_762","bbe_37237","0.0",,"Dino","divortiare","dino","divortiare","0.0","0.0","Dino_Nick Tosches","divortiare_Ika Natassa","Dino_Nick Tosches","divortiare_Ika Natassa","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_4874","bbe_6173","0.42",,"The Book of Earth","The Book of Embraces","the book of earth","the book of embraces","0.6","0.6","The Book of Earth_Marjorie B. Kellogg","The Book of Embraces_Eduardo Galeano","The Book of Earth_Marjorie B. Kellogg","The Book of Embraces_Eduardo Galeano","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7600","bbe_38296","0.0",,"Folkways","Focus","folkways","focus","0.0","0.0","Folkways_William Graham Sumner","Focus_Alyssa Rose Ivy","Folkways_William Graham Sumner","Focus_Alyssa Rose Ivy","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7367","bbe_12052","0.0",,"Unfettered","Uninvited","unfettered","uninvited","0.0","0.0","Unfettered_Brandon Sanderson","Uninvited_Amanda Marrone","Unfettered_Brandon Sanderson","Uninvited_Amanda Marrone","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10332","bbe_11349","0.049999999999999996",,"The Silent Sea","The Signature Series: A Journey That Will Last for Generations to Come...","the silent sea","the signature series: a journey that will last for generations to come...","0.07142857142857142","0.07142857142857142","The Silent Sea_Jack Du Brul","The Signature Series: A Journey That Will Last for Generations to Come..._Erik G. Ossimina","The Silent Sea_Jack Du Brul","The Signature Series: A Journey That Will Last for Generations to Come..._Erik G. Ossimina","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7367","bbe_12051","0.0",,"Unfettered","Unless","unfettered","unless","0.0","0.0","Unfettered_Brandon Sanderson","Unless_Carol Shields","Unfettered_Brandon Sanderson","Unless_Carol Shields","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1754","bbe_22191","0.0",,"Possession","PopCo","possession","popco","0.0","0.0","Possession_A. S. Byatt","PopCo_Scarlett Thomas","Possession_A. S. Byatt","PopCo_Scarlett Thomas","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7316","bbe_6975","0.175",,"The Toll-Gate","The Tommyknockers","the toll-gate","the tommyknockers","0.25","0.25","The Toll-Gate_Georgette Heyer","The Tommyknockers_Stephen King","The Toll-Gate_Georgette Heyer","The Tommyknockers_Stephen King","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_9773","bbe_37801","0.13999999999999999",,"The Power of Women and the Subversion of the Community","The Poems of Dylan Thomas","the power of women and the subversion of the community","the poems of dylan thomas","0.2","0.2","The Power of Women and the Subversion of the Community_Selma James","The Poems of Dylan Thomas_Dylan Thomas","The Power of Women and the Subversion of the Community_Selma James","The Poems of Dylan Thomas_Dylan Thomas","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10530","bbe_14385","0.19999999999999998",,"The Magic of Krynn","The Madman of Piney Woods","the magic of krynn","the madman of piney woods","0.2857142857142857","0.2857142857142857","The Magic of Krynn_Tracy Hickman","The Madman of Piney Woods_Christopher Paul Curtis","The Magic of Krynn_Tracy Hickman","The Madman of Piney Woods_Christopher Paul Curtis","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1279","bbe_19405","0.13999999999999999",,"The Dance of the Voodoo Handbag","The Daughter of Smoke and Bone Trilogy","the dance of the voodoo handbag","the daughter of smoke and bone trilogy","0.2","0.2","The Dance of the Voodoo Handbag_Robert Rankin","The Daughter of Smoke and Bone Trilogy_Laini Taylor","The Dance of the Voodoo Handbag_Robert Rankin","The Daughter of Smoke and Bone Trilogy_Laini Taylor","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7190","bbe_28404","0.0",,"Relentless","Revenge","relentless","revenge","0.0","0.0","Relentless_Mark Greaney","Revenge_Yōko Ogawa","Relentless_Mark Greaney","Revenge_Yōko Ogawa","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10918","bbe_19757","0.11666666666666665",,"The Geography of Bliss","The Genius of Dogs: How Dogs Are Smarter than You Think","the geography of bliss","the genius of dogs: how dogs are smarter than you think","0.16666666666666666","0.16666666666666666","The Geography of Bliss_Eric Weiner","The Genius of Dogs: How Dogs Are Smarter than You Think_Brian Hare","The Geography of Bliss_Eric Weiner","The Genius of Dogs: How Dogs Are Smarter than You Think_Brian Hare","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_11835","bbe_2036","NaN",,"Team of Rivals: The Political Genius of Abraham Lincoln","Team of Rivals: The Political Genius of Abraham Lincoln","team of rivals: the political genius of abraham lincoln","team of rivals: the political genius of abraham lincoln","1.0","1.0","Team of Rivals: The Political Genius of Abraham Lincoln_Doris Kearns Goodwin","Team of Rivals: The Political Genius of Abraham Lincoln_Doris Kearns Goodwin","Team of Rivals: The Political Genius of Abraham Lincoln_Doris Kearns Goodwin","Team of Rivals: The Political Genius of Abraham Lincoln_Doris Kearns Goodwin","1.0","1.0",,,,,,
"LinearCombinationMatchingRule","wiki_3386","bbe_11158","0.0",,"Raven","Ransom","raven","ransom","0.0","0.0","Raven_John Jacobs","Ransom_David Malouf","Raven_John Jacobs","Ransom_David Malouf","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_6142","bbe_14817","NaN",,"Unfettered","Unfaithful","unfettered","unfaithful","0.0","0.0","Unfettered_Michael J. Sullivan","Unfaithful_Elisa S. Amore","Unfettered_Michael J. Sullivan","Unfaithful_Elisa S. Amore","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_11660","bbe_37439","0.0",,"Dark Demon","Dafne desvanecida","dark demon","dafne desvanecida","0.0","0.0","Dark Demon_Christine Feehan","Dafne desvanecida_José Carlos Somoza","Dark Demon_Christine Feehan","Dafne desvanecida_José Carlos Somoza","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5999","bbe_9257","0.2333333333333333",,"The Refugees","The Reef","the refugees","the reef","0.3333333333333333","0.3333333333333333","The Refugees_Arthur Conan Doyle","The Reef_Nora Roberts","The Refugees_Arthur Conan Doyle","The Reef_Nora Roberts","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7276","bbe_9494","0.0",,"Homeland","Home","homeland","home","0.0","0.0","Homeland_R. A. Salvatore","Home_Toni Morrison","Homeland_R. A. Salvatore","Home_Toni Morrison","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10444","bbe_11944","0.0",,"Antrax","Anathema","antrax","anathema","0.0","0.0","Antrax_Terry Brooks","Anathema_K.A. Tucker","Antrax_Terry Brooks","Anathema_K.A. Tucker","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5471","bbe_8759","0.0",,"Ransom","Raelia","ransom","raelia","0.0","0.0","Ransom_Danielle Steel","Raelia_Lynette Noni","Ransom_Danielle Steel","Raelia_Lynette Noni","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1608","bbe_31876","0.0",,"Manfred","Marianela","manfred","marianela","0.0","0.0","Manfred_Lord Byron","Marianela_Benito Pérez Galdós","Manfred_Lord Byron","Marianela_Benito Pérez Galdós","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8952","bbe_41471","0.09333333333333332",,"The Mathematics of Magic: The Enchanter Stories of L. Sprague de Camp and Fletcher Pratt","The Magician of Lublin","the mathematics of magic: the enchanter stories of l. sprague de camp and fletcher pratt","the magician of lublin","0.13333333333333333","0.13333333333333333","The Mathematics of Magic: The Enchanter Stories of L. Sprague de Camp and Fletcher Pratt_L. Sprague de Camp","The Magician of Lublin_Isaac Bashevis Singer","The Mathematics of Magic: The Enchanter Stories of L. Sprague de Camp and Fletcher Pratt_L. Sprague de Camp","The Magician of Lublin_Isaac Bashevis Singer","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_11565","bbe_2004","0.0",,"Fade","Fairest","fade","fairest","0.0","0.0","Fade_Robert Cormier","Fairest_Gail Carson Levine","Fade_Robert Cormier","Fairest_Gail Carson Levine","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_11466","bbe_44925","0.2333333333333333",,"The Fortunes of Brak","The Folk of the Air","the fortunes of brak","the folk of the air","0.3333333333333333","0.3333333333333333","The Fortunes of Brak_John Jakes","The Folk of the Air_Peter S. Beagle","The Fortunes of Brak_John Jakes","The Folk of the Air_Peter S. Beagle","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1487","bbe_517","0.95","1","The War of the Worlds","The War of the Worlds","the war of the worlds","the war of the worlds","1.0","1.0","The War of the Worlds_H. G. Wells","The War of the Worlds_H.G. Wells","The War of the Worlds_H. G. Wells","The War of the Worlds_H.G. Wells","1.0","1.0",,,,,,
"LinearCombinationMatchingRule","wiki_10094","bbe_14514","0.26249999999999996",,"The End of the Matter","The End of History and the Last Man","the end of the matter","the end of history and the last man","0.375","0.375","The End of the Matter_Alan Dean Foster","The End of History and the Last Man_Francis Fukuyama","The End of the Matter_Alan Dean Foster","The End of History and the Last Man_Francis Fukuyama","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_2594","bbe_33178","0.0",,"Feed","Fearless","feed","fearless","0.0","0.0","Feed_Matthew Tobin Anderson","Fearless_Brigid Kemmerer","Feed_Matthew Tobin Anderson","Fearless_Brigid Kemmerer","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10704","bbe_9372","0.35",,"A History of Soviet Russia","A History of Reading","a history of soviet russia","a history of reading","0.5","0.5","A History of Soviet Russia_E. H. Carr","A History of Reading_Alberto Manguel","A History of Soviet Russia_E. H. Carr","A History of Reading_Alberto Manguel","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10740","bbe_44842","0.0",,"Challenger","Chłopi","challenger","chłopi","0.0","0.0","Challenger_Diane Carey","Chłopi_Władysław Stanisław Reymont","Challenger_Diane Carey","Chłopi_Władysław Stanisław Reymont","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_6222","bbe_43235","0.0",,"Decoded","Deceptions","decoded","deceptions","0.0","0.0","Decoded_Jay-Z","Deceptions_Susan Sizemore","Decoded_Jay-Z","Deceptions_Susan Sizemore","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_6909","bbe_17894","0.0",,"Issola","Island","issola","island","0.0","0.0","Issola_Steven Brust","Island_Richard Laymon","Issola_Steven Brust","Island_Richard Laymon","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1086","bbe_1052","0.09333333333333332",,"The Courts of Chaos","The Color of Water: A Black Man's Tribute to His White Mother","the courts of chaos","the color of water: a black man's tribute to his white mother","0.13333333333333333","0.13333333333333333","The Courts of Chaos_Roger Zelazny","The Color of Water: A Black Man's Tribute to His White Mother_James McBride","The Courts of Chaos_Roger Zelazny","The Color of Water: A Black Man's Tribute to His White Mother_James McBride","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10076","bbe_46578","0.12727272727272726",,"An account of a voyage to New South Wales","An Act of Treachery","an account of a voyage to new south wales","an act of treachery","0.18181818181818182","0.18181818181818182","An account of a voyage to New South Wales_George Barrington","An Act of Treachery_Ann Widdecombe","An account of a voyage to New South Wales_George Barrington","An Act of Treachery_Ann Widdecombe","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5972","bbe_39007","0.0",,"Crashed","Crystal","crashed","crystal","0.0","0.0","Crashed_Adam Tooze","Crystal_Katie Price","Crashed_Adam Tooze","Crystal_Katie Price","0.0","0.0",,,,,,
